episode,frame,x_ego,x_other_1,x_other_2,x_other_3,x_other_4,y_ego,y_other_1,y_other_2,y_other_3,y_other_4,vx_ego,vx_other_1,vx_other_2,vx_other_3,vx_other_4,vy_ego,vy_other_1,vy_other_2,vy_other_3,vy_other_4,throttle,braking,steering,d_left_1,d_right_1,d_left_2,d_right_2
1200,11,-5.321247577667236,45.276458740234375,31.482990264892575,-28.26070976257324,-39.99363327026367,207.39944458007807,207.4008331298828,204.1988220214844,204.09983825683597,203.79934692382807,-2.9215215135991457e-07,-1.5924721083138138e-05,-4.896484369965037e-06,-1.081704340322176e-06,0.0,-5.801509814773453e-07,-6.618164434257778e-07,-3.5400835258769803e-06,-3.0947230698075145e-06,0.0,0.699999988079071,0.0,0.0031879041343927,1.5994445800781136,1.9005554199218864,5.099444580078114,1.9005554199218864
1200,12,-5.32124662399292,45.276458740234375,31.482990264892575,-28.260711669921875,-39.99363327026367,207.39944458007807,207.4008331298828,204.1988220214844,204.09983825683597,203.79934692382807,-9.558363700534757e-08,-1.5563367924187332e-05,-4.074387106811628e-06,-4.417987611304852e-07,0.0,-8.778291089583945e-07,-3.556022249995294e-07,-1.5848615930735832e-06,-1.2920895642309915e-06,0.0,0.699999988079071,0.0,0.0031804447062313,1.5994445800781136,1.9005554199218864,5.099444580078114,1.9005554199218864
1200,13,-5.25740385055542,45.34722518920898,31.55613899230957,-28.18745231628418,-39.99363327026367,207.3995513916016,207.4008331298828,204.19813537597656,204.0994415283203,203.79934692382807,1.179370641708374,1.3777772188186646,1.4208043813705444,1.423122525215149,0.0,0.0027163266204297,8.074812649283558e-05,-0.0130366599187254,-0.0057284859940409,0.0,0.699999988079071,0.0,0.0031796011608093,1.5995513916015511,1.9004486083984489,5.099551391601551,1.9004486083984489
1200,14,-4.853373527526856,45.893592834472656,32.09728240966797,-27.64536476135254,-39.99363327026367,207.40032958984372,207.40084838867188,204.1937713623047,204.09747314453125,203.79934692382807,2.4392178058624268,3.656994581222534,3.558980703353882,3.5654561519622803,0.0,0.0072676315903663,6.196107278810814e-05,-0.0321080423891544,-0.0103688249364495,0.0,0.699999988079071,0.0,0.0031799497082829,1.6003295898437386,1.8996704101562611,5.100329589843739,1.8996704101562611
1200,15,-4.310383319854736,46.75719451904297,32.92771530151367,-26.817182540893555,-39.99363327026367,207.4017333984375,207.40084838867188,204.1866607666016,204.09556579589844,203.79934692382807,2.9216091632843018,4.581142425537109,4.521366596221924,4.423964977264404,0.0,0.0103114666417241,-0.0001128072981373,-0.0499972812831401,-0.0100521873682737,0.0,0.699999988079071,0.0,0.0028587798587977,1.6017333984374886,1.8982666015625116,5.101733398437489,1.8982666015625116
1200,16,-3.6891472339630127,47.55269241333008,33.86895751953125,-25.97844123840332,-39.99363327026367,207.40396118164065,207.40084838867188,204.17556762695312,204.09405517578125,203.79934692382807,3.266162633895874,3.225088834762573,4.692317008972168,3.813871145248413,0.0,0.0174244679510593,-0.0001853762660175,-0.0796850696206092,-0.0093315578997135,0.0,0.5824204683303833,0.0,0.0043721068650484,1.6039611816406136,1.8960388183593864,5.103961181640614,1.8960388183593864
1200,17,-3.007088661193848,47.954959869384766,34.726768493652344,-25.36090087890625,-39.99363327026367,207.40701293945312,207.4008331298828,204.16140747070312,204.0924224853516,203.79934692382807,3.5475127696990967,0.8401866555213928,3.9489922523498535,2.517469882965088,0.0,0.0183633174747228,-8.341199645656161e-06,-0.0788615942001342,-0.0137427598237991,0.0,0.699999988079071,0.0,0.0025105252861976,1.6070129394531136,1.8929870605468864,5.107012939453114,1.8929870605468864
1200,18,-2.263858795166016,47.97322463989258,35.47019577026367,-24.952054977416992,-39.99363327026367,207.41026306152344,207.4008331298828,204.14739990234372,204.09022521972656,203.79934692382807,3.866199254989624,0.0589391402900218,3.607718944549561,1.7921712398529053,0.0,0.0179637167602777,7.040721811790718e-06,-0.0724486708641052,-0.0142339766025543,0.0,0.699999988079071,0.0,0.0010339159052819,1.610263061523426,1.8897369384765736,5.110263061523426,1.8897369384765736
1200,19,-1.455293893814087,48.01620864868164,36.213008880615234,-24.58272933959961,-39.99363327026367,207.413818359375,207.40084838867188,204.13304138183597,204.0907440185547,203.79934692382807,4.1930317878723145,0.4877691566944122,3.8513360023498535,2.01542592048645,0.0,0.0198915526270866,-0.0020713894627988,-0.0766998305916786,0.0333881378173828,0.0,0.699999988079071,0.0,0.0009210058487951,1.6138183593749886,1.8861816406250116,5.113818359374989,1.8861816406250116
1200,20,-0.5813668966293335,48.16617202758789,37.02316284179688,-24.112627029418945,-39.99363327026367,207.41793823242188,207.3998565673828,204.1168975830078,204.09454345703125,203.79934692382807,4.518561363220215,1.0915343761444092,4.223182201385498,2.618884325027466,0.0,0.0234474204480648,0.0027572724502533,-0.0906077548861503,0.0107823545113205,0.0,0.699999988079071,0.0,0.0011387520935386,1.6179382324218636,1.8820617675781364,5.117938232421864,1.8820617675781364
1200,21,0.357367992401123,48.48860168457031,37.87322998046875,-23.53182029724121,-39.99363327026367,207.42279052734372,207.4005584716797,204.09886169433597,204.09669494628903,203.79934692382807,4.84121561050415,1.9867924451828003,4.236870765686035,3.138847827911377,0.0,0.0267216656357049,0.0049228677526116,-0.0946145728230476,0.0153348874300718,0.0,0.699999988079071,0.0,0.0009932415559887,1.6227905273437386,1.8772094726562611,5.122790527343739,1.8772094726562611
1200,22,1.3602961301803589,48.96170425415039,38.71755599975586,-22.903329849243164,-39.99363327026367,207.42819213867188,207.4016876220703,204.08029174804688,204.09524536132807,203.79934692382807,5.160780429840088,2.646176338195801,4.207296848297119,3.137060165405273,0.0,0.0293586291372776,0.0062564853578805,-0.0953462496399879,-0.0532279796898365,0.0,0.699999988079071,0.0,0.0006920748855918,1.6281921386718636,1.8718078613281364,5.128192138671864,1.8718078613281364
1200,23,2.426621437072754,49.535770416259766,39.57656097412109,-22.277040481567383,-39.99363327026367,207.4341583251953,207.403076171875,204.06051635742188,204.08837890625,203.79934692382807,5.476556301116943,2.9147043228149414,4.596451282501221,3.127711057662964,0.0,0.0320382118225097,0.0069115394726395,-0.1109945848584175,-0.0207166951149702,0.0,0.699999988079071,0.0,0.0005376301705837,1.6341583251953011,1.8658416748046989,5.134158325195301,1.8658416748046989
1200,24,3.546032667160034,50.06482696533203,40.57956314086914,-21.624725341796875,-39.99363327026367,207.44036865234372,207.40432739257807,204.03648376464844,204.08404541015625,203.79934692382807,5.72083044052124,2.404626607894897,5.323166847229004,3.590975284576416,0.0,0.0299676414579153,0.0056114620529115,-0.1295801252126693,-0.0273908078670501,0.0,0.699999988079071,0.0,-0.0006868370110169,1.6403686523437386,1.8596313476562611,5.140368652343739,1.8596313476562611
1200,25,4.7214674949646,50.49385070800781,41.704349517822266,-20.82771873474121,-39.99363327026367,207.4465789794922,207.4053497314453,204.00901794433597,204.08352661132807,203.79934692382807,6.025163650512695,1.9944126605987549,5.860834121704102,4.283616542816162,0.0,0.032978918403387,0.0045695211738348,-0.1475534737110138,0.0599739104509353,0.0,0.699999988079071,0.0,0.0001479049096815,1.646578979492176,1.853421020507824,5.146578979492176,1.853421020507824
1200,26,5.960188865661621,50.897705078125,42.92552947998047,-19.911083221435547,-39.99363327026367,207.4534149169922,207.40628051757807,203.9835662841797,204.09259033203125,203.79934692382807,6.345627307891846,2.130600690841675,6.257440090179443,4.777913570404053,0.0,0.0352300330996513,0.0047267018817365,-0.0637130662798881,0.0327183827757835,0.0,0.699999988079071,0.0,5.232589319348335e-05,1.653414916992176,1.846585083007824,5.153414916992176,1.846585083007824
1200,27,7.263223648071289,51.38231658935547,44.17752456665039,-18.950420379638672,-39.99363327026367,207.46060180664065,207.4073944091797,203.96939086914065,204.0935516357422,203.79934692382807,6.660707950592041,2.676983594894409,6.213629245758057,4.705191612243652,0.0,0.0370324738323688,0.0057847001589834,-0.078334204852581,-0.0589494220912456,0.0,0.6303022503852844,0.0,-4.415858711581677e-05,1.6606018066406136,1.8393981933593864,5.160601806640614,1.8393981933593864
1200,28,8.624068260192871,51.97782516479492,45.40457534790039,-18.07342529296875,-39.99363327026367,207.46823120117188,207.40869140625,203.95339965820312,204.08506774902344,203.79934692382807,6.920999526977539,3.2273898124694824,6.0571160316467285,4.101181983947754,0.0,0.0394819565117359,0.0067901979200541,-0.080085352063179,-0.0304393358528614,0.0,0.5571452975273132,0.0,0.0001507033011876,1.6682312011718636,1.8317687988281364,5.168231201171864,1.8317687988281364
1200,29,10.028884887695312,52.67782211303711,46.60466384887695,-17.31698226928711,-39.99363327026367,207.47604370117188,207.41012573242188,203.93771362304688,204.0797576904297,203.79934692382807,7.10907506942749,3.654917478561402,5.968801975250244,3.5705888271331787,0.0,0.0375330634415149,0.0073348330333828,-0.0737418159842491,-0.0305945370346307,0.0,0.5013901591300964,0.0,-0.0006684580584987,1.6760437011718636,1.8239562988281364,5.176043701171864,1.8239562988281364
1200,30,11.465279579162598,53.38254928588867,47.81841659545898,-16.59145164489746,-39.99363327026367,207.48367309570312,207.41156005859372,203.92312622070312,204.073486328125,203.79934692382807,7.24653959274292,3.2958552837371826,6.181804180145264,3.7680604457855225,0.0,0.0382471419870853,0.0063252043910324,-0.0659889876842498,-0.0379225946962833,0.0,0.4937022924423218,0.0,-0.0001276812108699,1.6836730957031136,1.8163269042968864,5.183673095703114,1.8163269042968864
1200,31,12.92719554901123,53.96624374389648,49.0663948059082,-15.786857604980469,-39.99363327026367,207.491455078125,207.4126739501953,203.91079711914065,204.0712127685547,203.79934692382807,7.368866443634033,2.601795196533203,6.213113307952881,4.252533435821533,0.0,0.038109291344881,0.0047954726032912,-0.0472930520772933,0.0534102730453014,0.0,0.5130723118782043,0.0,-0.0002402953105047,1.6914550781249886,1.8085449218750116,5.191455078124989,1.8085449218750116
1200,32,14.414459228515623,54.4238166809082,50.30459976196289,-14.880087852478027,-39.99363327026367,207.49903869628903,207.4135284423828,203.90077209472656,204.07861328125,203.79934692382807,7.498163223266602,2.1171693801879883,6.15989351272583,4.760153293609619,0.0,0.0380140990018844,0.0036699655465781,-0.0534828789532184,0.0236872993409633,0.0,0.525592565536499,0.0,-0.0002319150080438,1.6990386962890511,1.8009613037109489,5.199038696289051,1.8009613037109489
1200,33,15.928560256958008,54.8716049194336,51.53807830810547,-13.884535789489746,-39.99363327026367,207.50662231445312,207.41427612304688,203.89041137695312,204.08323669433597,203.79934692382807,7.632635116577148,2.437880039215088,6.300107479095459,5.090598106384277,0.0,0.0372654534876346,0.0040170112624764,-0.0446427278220653,0.0300946533679962,0.0,0.5139769315719604,0.0,-0.0003612876171246,1.7066223144531136,1.7933776855468864,5.206622314453114,1.7933776855468864
1200,34,17.468793869018555,55.41738128662109,52.87451934814453,-12.89244556427002,-39.99363327026367,207.51409912109372,207.41522216796875,203.8814239501953,204.08372497558597,203.79934692382807,7.756764888763428,2.976781129837036,6.958980083465576,4.764318943023682,0.0,0.035799715667963,0.0046578957699239,-0.0361340083181858,-0.0650052279233932,0.0,0.4841751456260681,0.0,-0.0004946628469042,1.7140991210937386,1.7859008789062614,5.214099121093739,1.7859008789062614
1200,35,19.03140640258789,56.06983184814453,54.32088088989258,-12.005613327026367,-39.99363327026367,207.52117919921875,207.41622924804688,203.87440490722656,204.0749053955078,203.79934692382807,7.857602596282959,3.477095603942871,7.439133644104004,4.16321325302124,0.0,0.0334989167749881,0.0050074220634996,-0.0264758393168449,-0.0234435386955738,0.0,0.4547489881515503,0.0,-0.0006355594377964,1.7211791992187386,1.7788208007812614,5.221179199218739,1.7788208007812614
1200,36,20.611425399780277,56.79850769042969,55.84673690795898,-11.176857948303224,-39.99363327026367,207.5277862548828,207.41722106933597,203.86956787109372,204.06939697265625,203.79934692382807,7.934201717376709,3.696633815765381,7.722681045532227,4.138277530670166,0.0,0.0304504595696926,0.0047482070513069,-0.0154962865635752,-0.042564071714878,0.0,0.4391101002693176,0.0,-0.0007566791027784,1.7277862548828011,1.7722137451171989,5.227786254882801,1.7722137451171989
1200,37,22.20494079589844,57.4908447265625,57.36522674560547,-10.350729942321776,-39.99363327026367,207.5337677001953,207.41812133789065,203.86676025390625,204.06134033203125,203.79934692382807,7.9955668449401855,3.167890787124634,7.42753267288208,4.125447750091553,0.0,0.0268727820366621,0.0036205041687935,-0.0132506368681788,-0.0433096028864383,0.0,0.4377744197845459,0.0,-0.0008427623542957,1.7337677001953011,1.7662322998046989,5.233767700195301,1.7662322998046989
1200,38,23.81013298034668,58.049076080322266,58.80517959594727,-9.573354721069336,-39.99363327026367,207.53900146484372,207.41876220703125,203.86448669433597,204.05816650390625,203.79934692382807,8.052138328552246,2.555492162704468,7.012357234954834,3.3526461124420166,0.0,0.0228028763085603,0.0025059571489691,-0.0064915572293102,0.0377011187374591,0.0,0.4417778849601745,0.0,-0.0009293331531807,1.7390014648437386,1.7609985351562614,5.239001464843739,1.7609985351562614
1200,39,25.42672538757324,58.53659439086914,60.17287063598633,-8.95024299621582,-39.99363327026367,207.54342651367188,207.41929626464844,203.86363220214844,204.06153869628903,203.79934692382807,8.108181953430176,2.41141676902771,6.736180782318115,3.1118319034576416,0.0,0.018526816740632,0.0020246980711817,0.0021814261563122,0.0014345769304782,0.0,0.4418157637119293,0.0,-0.0009666791884228,1.7434265136718636,1.7565734863281364,5.243426513671864,1.7565734863281364
1200,40,27.05466651916504,59.05857849121094,61.53480911254883,-8.290297508239746,-39.99363327026367,207.547119140625,207.41981506347656,203.86441040039065,204.06190490722656,203.79934692382807,8.161417961120605,2.819669008255005,6.922325134277344,3.4861416816711426,0.0,0.0156325306743383,0.0020482449326664,0.0122729800641536,0.0091083487495779,0.0,0.434809148311615,0.0,-0.0006815601955167,1.7471191406249886,1.7528808593750114,5.247119140624989,1.7528808593750114
1200,41,28.685548782348636,59.67915725708008,62.95600891113281,-7.546285152435303,-39.99363327026367,207.51199340820312,207.4203643798828,203.86770629882807,204.0580291748047,203.79934692382807,8.042647361755371,3.344527006149292,7.223932266235352,3.9185009002685542,0.0,-0.8243631720542908,0.0019320189021527,0.0309474132955074,-0.0805343240499496,0.0,0.4246338307857513,0.0,-0.4246139228343963,1.7119934082031136,1.7880065917968864,5.211993408203114,1.7880065917968864
1200,42,30.224489212036133,60.40174102783203,64.38826751708984,-6.720126628875732,-39.99363327026367,207.2306060791016,207.4208221435547,203.86959838867188,204.0454864501953,203.79934692382807,7.600165367126465,3.779975414276123,7.167024612426758,4.275401592254639,0.0,-2.0727458000183105,0.0014673201367259,-0.0514589771628379,-0.0440969541668891,0.0,0.4167521893978119,0.0,-0.201060876250267,1.4306060791015511,2.069393920898449,4.930606079101551,2.069393920898449
1200,43,31.7442684173584,61.14811325073242,65.80672454833984,-5.855259895324707,-39.99363327026367,206.81884765625,207.421142578125,203.86001586914065,204.03663635253903,203.79934692382807,7.5179572105407715,3.5679707527160645,7.10282564163208,4.305838108062744,0.0,-2.587171792984009,0.000612610951066,-0.0379540808498859,-0.0507397726178169,0.0,0.558279812335968,0.0,-0.1262635290622711,1.0188476562499886,2.481152343750012,4.518847656249989,2.481152343750012
1200,44,33.267539978027344,61.78558349609375,67.23948669433594,-5.023124694824219,-39.99363327026367,206.3504180908203,207.4212188720703,203.8523406982422,204.03204345703125,203.79934692382807,7.693445682525635,2.8357229232788086,7.31636381149292,4.010326385498047,0.0,-1.9204927682876587,-0.0001271403452847,-0.0452258288860321,0.0357609875500202,0.0,0.6937516927719116,0.0,0.2768074870109558,0.5504180908203011,2.949581909179699,4.050418090820301,2.949581909179699
1200,45,34.82154846191406,62.27812957763672,68.73490142822266,-4.2572832107543945,-39.99363327026367,206.04913330078125,207.42127990722656,203.8468780517578,204.03558349609372,203.79934692382807,7.89119291305542,2.2656779289245605,7.61126184463501,3.721953868865967,0.0,-1.32185959815979,-0.0004078100027982,0.0257908962666988,0.0033933306112885,0.0,0.4262044429779053,0.0,0.0705127492547035,0.2491333007812386,3.2508666992187614,3.749133300781239,3.2508666992187614
1200,46,36.411720275878906,62.754764556884766,70.2878189086914,-3.513338327407837,-39.99363327026367,205.80284118652344,207.42124938964844,203.85240173339844,204.0360870361328,203.79934692382807,8.043953895568848,2.5683650970458984,7.864591121673584,3.714405059814453,0.0,-0.7279475927352905,-0.0009159729233942,0.0275004934519529,0.00820092856884,0.0,0.5118576288223267,0.0,0.1334961354732513,0.0028411865234261,3.497158813476574,3.502841186523426,3.497158813476574
1200,47,38.01968002319336,63.32472610473633,71.86620330810547,-2.7716469764709477,-39.99363327026367,205.62649536132807,207.42111206054688,203.8579864501953,204.03753662109372,203.79934692382807,7.997158527374268,3.0923779010772705,7.880444049835205,3.702993392944336,0.0,-1.1280776262283323,-0.0015717374626547,0.0344022773206234,0.0111907022073864,0.0,0.4326831102371216,0.0,-0.1063972264528274,-0.1735046386718863,3.6735046386718864,3.3264953613281136,3.6735046386718864
1200,48,39.6181755065918,63.99931335449219,73.42813873291016,-2.0164687633514404,-39.99363327026367,205.3797149658203,207.4207763671875,203.8614044189453,204.03440856933597,203.79934692382807,8.00628662109375,3.5816900730133057,7.73707389831543,4.016215801239014,0.0,-1.2420358657836914,-0.0023820879869163,-0.0329717025160789,-0.0734460204839706,0.0,0.4271949529647827,0.0,-0.0119194639846682,-0.4202850341796988,3.920285034179699,3.079714965820301,3.920285034179699
1200,49,41.218528747558594,64.74486541748047,74.95655822753906,-1.1413401365280151,-39.99363327026367,205.11167907714844,207.4202880859375,203.8544158935547,204.02235412597656,203.79934692382807,7.949884414672852,3.75984263420105,7.579325199127197,4.659353733062744,0.0,-1.639614820480347,-0.0032469942234456,-0.0355847850441932,-0.0463853813707828,0.0,0.464288592338562,0.0,-0.0833211094141006,-0.6883209228515739,4.188320922851574,2.811679077148426,4.188320922851574
1200,50,42.81425857543945,65.44490814208984,76.46947479248047,-0.1516089141368866,-39.99363327026367,204.801513671875,207.419677734375,203.84722900390625,204.01280212402344,203.79934692382807,8.009142875671387,3.187061071395874,7.58059549331665,5.147244930267334,0.0,-1.392333984375,-0.0035957940854132,-0.0427645370364189,-0.0544026419520378,0.0,0.4476949870586395,0.0,0.0559205040335655,-0.9984863281250114,4.498486328125011,2.5015136718749886,4.498486328125011
1200,51,44.42224884033203,66.0034408569336,78.001953125,0.8881834149360657,-39.99363327026367,204.53341674804688,207.4190826416016,203.8382110595703,204.0081329345703,203.79934692382807,8.062190055847168,2.555738687515259,7.749982357025146,5.109336853027344,0.0,-1.302055597305298,-0.0032126058358699,-0.0504960902035236,0.0502071604132652,0.0,0.4605439007282257,0.0,0.0171257238835096,-1.2665832519531364,4.766583251953136,2.233416748046864,4.766583251953136
1200,52,46.04159164428711,66.4957504272461,79.57704162597656,1.835044384002685,-39.99363327026367,204.2984771728516,207.41842651367188,203.8317413330078,204.0138397216797,203.79934692382807,8.13837718963623,2.457674503326416,7.971368312835693,4.403982162475586,0.0,-0.8077957034111023,-0.0035131887998431,0.021863043308258,0.003035043599084,0.0,0.4519683718681335,0.0,0.1064623445272445,-1.5015228271484489,5.001522827148449,1.9984771728515511,5.001522827148449
1200,53,47.6727180480957,67.02883911132812,81.18580627441406,2.639317035675049,-39.99363327026367,204.149658203125,207.41770935058597,203.83677673339844,204.0144500732422,203.79934692382807,8.192940711975098,2.8781700134277344,8.07540225982666,3.775597095489502,0.0,-0.5091822743415833,-0.0046569132246077,0.0255046412348747,0.006838297471404,0.0,0.428088515996933,0.0,0.0615285895764827,-1.6503417968750114,5.150341796875011,1.8496582031249889,5.150341796875011
1200,54,49.31363296508789,67.66112518310547,82.79569244384766,3.391305685043335,-39.99363327026367,204.05186462402344,207.41673278808597,203.8418884277344,204.0165252685547,203.79934692382807,8.22519588470459,3.4025704860687256,8.004043579101562,3.835847616195679,0.0,-0.2667583525180816,-0.0059621320106089,0.0317079275846481,0.0236558075994253,0.0,0.4549095034599304,0.0,0.0516312494874,-1.748135375976574,5.248135375976574,1.751864624023426,5.248135375976574
1200,55,50.96002960205078,68.39496612548828,84.3790054321289,4.203419208526611,-39.99363327026367,203.9777069091797,207.4154815673828,203.8449249267578,204.01513671875,203.79934692382807,8.22619342803955,3.831045150756836,7.843204021453857,4.277187824249268,0.0,-0.4628562033176422,-0.0072575574740767,-0.0328280478715896,-0.0732523575425148,0.0,0.4239648282527923,0.0,-0.035915832966566,-1.822293090820324,5.322293090820324,1.677706909179676,5.322293090820324
1200,56,52.60595703125,69.14602661132812,85.93439483642578,5.114201545715332,-39.99363327026367,203.87417602539065,207.41409301757807,203.83786010742188,204.00338745117188,203.79934692382807,8.227108001708984,3.563723087310791,7.741997718811035,4.794182777404785,0.0,-0.5748069882392883,-0.007594162132591,-0.0359883978962898,-0.0433242693543434,0.0,0.4293182492256164,0.0,-0.019018892198801,-1.9258239746093864,5.425823974609386,1.5741760253906136,5.425823974609386
1200,57,54.25321578979492,69.77836608886719,87.48546600341797,6.109897136688232,-39.99363327026367,203.76036071777344,207.4127655029297,203.83029174804688,203.994873046875,203.79934692382807,8.234675407409668,2.799667358398437,7.78983736038208,5.020199298858643,0.0,-0.5844739675521851,-0.0064914394170045,-0.0484038777649402,-0.0475729368627071,0.0,0.4343592226505279,0.0,-0.0013654860667884,-2.039639282226574,5.539639282226574,1.460360717773426,5.539639282226574
1200,58,55.90182495117188,70.2630615234375,89.06006622314453,7.10766077041626,-39.99363327026367,203.65794372558597,207.41165161132807,203.82025146484372,203.99136352539065,203.79934692382807,8.248202323913574,2.227461099624634,7.949642181396484,4.935525894165039,0.0,-0.3726697564125061,-0.0053701964206993,-0.0544028952717781,0.0512042120099067,0.0,0.4360968172550201,0.0,0.041455615311861,-2.142056274414074,5.642056274414074,1.357943725585926,5.642056274414074
1200,59,57.55270767211914,70.73210906982422,90.66703033447266,8.083151817321777,-39.99363327026367,203.6003875732422,207.41053771972656,203.8089141845703,203.9978485107422,203.79934692382807,8.259427070617676,2.5335707664489746,8.092116355895996,4.898179054260254,0.0,-0.0726565644145011,-0.0064910501241683,-0.0632138475775718,0.0100730080157518,0.0,0.4345389008522033,0.0,0.059073582291603,-2.199612426757824,5.699612426757824,1.300387573242176,5.699612426757824
