episode,frame,x_ego,x_other_1,x_other_2,x_other_3,x_other_4,y_ego,y_other_1,y_other_2,y_other_3,y_other_4,vx_ego,vx_other_1,vx_other_2,vx_other_3,vx_other_4,vy_ego,vy_other_1,vy_other_2,vy_other_3,vy_other_4,throttle,braking,steering,d_left_1,d_right_1,d_left_2,d_right_2
1200,13,-7.447690963745117,46.04269027709961,14.632003784179688,-10.72788906097412,-34.49263000488281,207.3995056152344,207.40042114257807,204.1991729736328,203.89898681640625,203.8000946044922,1.1793705224990845,1.377855658531189,1.4229567050933838,1.423253893852234,1.4231868982315063,0.002707399893552,5.415975829237141e-05,-0.0132986139506101,0.0080412300303578,0.0209572743624448,0.699999988079071,0.0,0.0031723659485578,1.5995056152343636,1.9004943847656364,5.099505615234364,1.9004943847656364
1200,14,-7.043660640716553,46.58910369873047,15.173968315124512,-10.185662269592283,-33.95034408569336,207.4003143310547,207.40042114257807,204.19471740722656,203.9015655517578,203.80694580078125,2.439217567443848,3.6572072505950928,3.5652260780334477,3.565366506576538,3.5646843910217285,0.0072459271177649,-2.319485474799876e-06,-0.0329189859330654,0.0305889043956995,0.0690677613019943,0.699999988079071,0.0,0.0031727144960314,1.600314331054676,1.899685668945324,5.100314331054676,1.899685668945324
1200,15,-6.500670433044434,47.45248794555664,16.006729125976562,-9.353260040283203,-33.12027740478516,207.4018096923828,207.40042114257807,204.1874237060547,203.90847778320312,203.8220977783203,2.9215986728668213,4.581040382385254,4.546130657196045,4.530665397644043,4.462332248687744,0.0121444892138242,-0.0002176462294301,-0.0510896034538745,0.0489486046135425,0.102333627641201,0.699999988079071,0.0,0.0037020130548626,1.6018096923828011,1.8981903076171989,5.101809692382801,1.8981903076171989
1200,16,-5.879239559173584,48.22987747192383,16.961002349853516,-8.41119384765625,-32.250511169433594,207.40435791015625,207.40042114257807,204.1773834228516,203.9179229736328,203.84014892578125,3.2704577445983887,3.070107936859131,4.804169654846191,4.68871545791626,4.063349723815918,0.0198161154985427,-0.0002325808745808,-0.0586856119334697,0.0467402003705501,0.079033076763153,0.6168066263198853,0.0,0.0050039645284414,1.6043579101562386,1.8956420898437611,5.104357910156239,1.8956420898437611
1200,17,-5.194329261779785,48.59580993652344,17.850053787231445,-7.555515766143799,-31.57314109802246,207.40768432617188,207.40040588378903,204.16644287109372,203.92672729492188,203.85302734375,3.5685577392578125,0.593890368938446,4.128174304962158,3.934096813201904,2.840532064437866,0.0186262615025043,-1.1765032468247227e-05,-0.0642782971262931,0.044426254928112,0.0530075244605541,0.699999988079071,0.0,0.0020159869454801,1.6076843261718636,1.8923156738281364,5.107684326171864,1.8923156738281364
1200,18,-4.446333408355713,48.60464859008789,18.63358688354492,-6.816346168518066,-31.089529037475582,207.41110229492188,207.40040588378903,204.15467834472656,203.9351959228516,203.86216735839844,3.891276836395264,0.0583397671580314,3.827461957931519,3.579655885696411,2.1677229404449463,0.0195841696113348,6.43311159365112e-06,-0.0624893084168434,0.0460988096892833,0.0434823222458362,0.699999988079071,0.0,0.0013072229921817,1.6111022949218636,1.8888977050781364,5.111102294921864,1.8888977050781364
1200,19,-3.632714509963989,48.64366912841797,19.420534133911133,-6.078965187072754,-30.64120483398437,207.4149932861328,207.40042114257807,204.14183044433597,203.94479370117188,203.8716583251953,4.218552112579346,0.4705879986286163,4.068602085113525,3.826551675796509,2.412217140197754,0.0215308833867311,-0.0003005144535563,-0.0734869837760925,0.0589600317180156,0.0618580654263496,0.699999988079071,0.0,0.0009807047899812,1.6149932861328011,1.8850067138671989,5.114993286132801,1.8850067138671989
1200,20,-2.7537167072296143,48.79664993286133,20.27260971069336,-5.272639274597168,-30.10513687133789,207.41946411132807,207.4013671875,204.1268310546875,203.95681762695312,203.88450622558597,4.543933868408203,1.0579873323440552,4.427142143249512,4.208500862121582,2.910161018371582,0.0254822336137294,-0.0028685415163636,-0.0809243097901344,0.0682177320122718,0.0740716755390167,0.699999988079071,0.0,0.0012600373011082,1.6194641113281136,1.8805358886718864,5.119464111328114,1.8805358886718864
1200,21,-1.809941411018372,49.10821533203125,21.164457321166992,-4.423879146575928,-29.4830379486084,207.42469787597656,207.4004669189453,204.11045837402344,203.97036743164065,203.8996124267578,4.866349220275879,1.953264594078064,4.453639984130859,4.237912654876709,3.162980079650879,0.0288330353796482,-0.0046647721901535,-0.0887259170413017,0.0711192935705185,0.0790333151817321,0.699999988079071,0.0,0.0010299594141542,1.6246978759765511,1.8753021240234489,5.124697875976551,1.8753021240234489
1200,22,-0.8020169734954834,49.57704925537109,22.05366897583008,-3.577601909637451,-28.85133552551269,207.43048095703125,207.3993377685547,204.0928649902344,203.98460388183597,203.91497802734372,5.1856689453125,2.6157329082489014,4.439671993255615,4.224675178527832,3.1534156799316406,0.0308001041412353,-0.0055128396488726,-0.0929752960801124,0.0761391744017601,0.0778924822807312,0.699999988079071,0.0,0.0004991973983123,1.6304809570312386,1.8695190429687611,5.130480957031239,1.8695190429687611
1200,23,0.2692841291427612,50.13363265991211,22.960214614868164,-2.714049816131592,-28.22159767150879,207.43679809570312,207.3980865478516,204.0738067626953,203.99468994140625,203.93069458007807,5.5015740394592285,2.729626417160034,4.834611415863037,4.620794296264648,3.143690347671509,0.0337159037590026,-0.0063295196741819,-0.1062808111310005,-0.0079725896939635,0.0838323831558227,0.699999988079071,0.0,0.0005173683166503,1.6367980957031136,1.8632019042968864,5.136798095703114,1.8632019042968864
1200,24,1.3943753242492676,50.59756851196289,24.0108585357666,-1.7061022520065308,-27.495479583740234,207.44338989257807,207.39703369140625,204.05072021484372,203.99661254882807,203.94956970214844,5.748345375061035,1.9770469665527344,5.562278747558594,5.353065490722656,3.992007255554199,0.0319772064685821,-0.0045378906652331,-0.1263546794652938,0.02733657322824,0.1082080602645874,0.699999988079071,0.0,-0.0006499955779872,1.6433898925781136,1.8566101074218864,5.143389892578114,1.8566101074218864
1200,25,2.575183153152466,50.92252731323242,25.183244705200195,-0.5748236775398254,-26.62876319885254,207.4500274658203,207.3962860107422,204.02403259277344,204.00265502929688,203.97337341308597,6.0516557693481445,1.4430158138275146,6.09897518157959,5.895687103271484,4.604650974273682,0.0348712019622325,-0.0032708360813558,-0.1440450400114059,0.0264345090836286,0.1367651969194412,0.699999988079071,0.0,9.975017746910451e-05,1.6500274658203011,1.8499725341796989,5.150027465820301,1.8499725341796989
1200,26,3.819175720214844,51.23023986816406,26.45174217224121,0.648859977722168,-25.651784896850582,207.45726013183597,207.39556884765625,203.9999237060547,204.00909423828125,204.0022430419922,6.371825218200684,1.7432427406311035,6.49590539932251,6.249443054199219,5.047521114349365,0.0372076854109764,-0.0038716425187885,-0.0488442666828632,0.0403323024511337,0.1549199372529983,0.699999988079071,0.0,3.951651160605252e-05,1.657260131835926,1.8427398681640736,5.157260131835926,1.8427398681640736
1200,27,5.127670764923096,51.65519714355469,27.75459861755371,1.895024061203003,-24.66682243347168,207.46490478515625,207.3946228027344,203.9883575439453,204.01654052734372,204.02740478515625,6.69136381149292,2.435847282409668,6.486669540405273,6.180230140686035,4.759962558746338,0.0391596034169197,-0.0053377491421997,-0.0730110928416252,0.0268898345530033,0.0580870136618614,0.6594874858856201,0.0,-4.302030720282346e-05,1.6649047851562386,1.8350952148437611,5.164904785156239,1.8350952148437611
1200,28,6.4967875480651855,52.20697784423828,29.039968490600582,3.115277051925659,-23.759845733642575,207.47296142578125,207.39337158203125,203.97378540039065,204.0218505859375,204.04116821289065,6.971377849578857,3.020338773727417,6.378060340881348,6.0400590896606445,4.354111194610596,0.0417698882520198,-0.0066568232141435,-0.066552072763443,0.0243258848786354,0.0782866179943084,0.5876191258430481,0.0,0.000139503419632,1.6729614257812386,1.8270385742187611,5.172961425781239,1.8270385742187611
1200,29,7.914493083953857,52.86107635498047,30.306480407714844,4.315549373626709,-22.92260360717773,207.4812469482422,207.3919677734375,203.96067810058597,204.02618408203125,204.0556640625,7.183753490447998,3.3416740894317627,6.316997528076172,5.999996185302734,4.099798679351807,0.0399514883756637,-0.0073856459930539,-0.0631734728813171,0.0135930217802524,0.0557593032717704,0.5288562178611755,0.0,-0.0006847246550023,1.681246948242176,1.818753051757824,5.181246948242176,1.818753051757824
1200,30,9.368446350097656,53.4666748046875,31.59083366394043,5.538273334503174,-22.07599830627441,207.48936462402344,207.390625,203.94813537597656,204.0286102294922,204.067626953125,7.342456340789795,2.670732021331787,6.549532890319824,6.250742435455322,4.404693603515625,0.040683813393116,-0.0059086051769554,-0.0562593750655651,0.0071951341815292,0.0587117597460746,0.506344199180603,0.0,-0.0001604593417141,1.689364624023426,1.8106353759765736,5.189364624023426,1.8106353759765736
1200,31,10.851006507873535,53.91630554199219,32.913291931152344,6.802064895629883,-21.143695831298828,207.49758911132807,207.38961791992188,203.93731689453125,204.0293731689453,204.07997131347656,7.475643157958984,2.005064010620117,6.580691814422607,6.31493091583252,4.889708518981934,0.040407694876194,-0.0044093788601458,-0.04614719748497,-0.0087612057104706,0.0573621205985546,0.5173341035842896,0.0,-0.0002921491977758,1.6975891113281136,1.8024108886718864,5.197589111328114,1.8024108886718864
1200,32,12.360121726989746,54.28110122680664,34.230098724365234,8.062552452087402,-20.141632080078125,207.50564575195312,207.3888397216797,203.9283142089844,204.0279998779297,204.0917510986328,7.607915878295898,1.7191108465194702,6.54157018661499,6.294218063354492,5.031864166259766,0.0401664637029171,-0.003717842977494,-0.0393963269889354,-0.0045899590477347,0.0510631836950778,0.5278841853141785,0.0,-0.0002754866436589,1.7056457519531136,1.7943542480468864,5.205645751953114,1.7943542480468864
1200,33,13.896318435668944,54.65472412109375,35.548397064208984,9.32516098022461,-19.14013290405273,207.51368713378903,207.3880615234375,203.92056274414065,204.02659606933597,204.10183715820312,7.743280410766602,2.1080539226531982,6.753665447235107,6.466042518615723,5.004353046417236,0.0391908288002014,-0.0045303916558623,-0.0339040644466877,-0.013793870806694,0.0418730117380619,0.5222548842430115,0.0,-0.0004148763255216,1.7136871337890511,1.7863128662109489,5.213687133789051,1.7863128662109489
1200,34,15.45915412902832,55.1435546875,36.96770095825195,10.693428993225098,-18.135723114013672,207.521484375,207.38699340820312,203.91400146484372,204.02330017089844,204.11062622070312,7.872007846832275,2.714539051055908,7.354369163513184,7.124701499938965,5.154068946838379,0.0374872013926506,-0.0058747641742229,-0.023318525403738,-0.0207249969244003,0.044639516621828,0.4984886050224304,0.0,-0.0005495073273777,1.7214843749999886,1.7785156250000114,5.221484374999989,1.7785156250000114
1200,35,17.0457763671875,55.74496078491211,38.49049758911133,12.173833847045898,-17.050764083862305,207.5289001464844,207.38568115234372,203.9098052978516,204.01882934570312,204.1194610595703,7.981802940368652,3.2135026454925537,7.800939559936523,7.608463764190674,5.628126621246338,0.0348805747926235,-0.0069874469190835,-0.0113065419718623,-0.026723776012659,0.0366736911237239,0.4711642265319824,0.0,-0.0007021508063189,1.7289001464843636,1.7710998535156364,5.228900146484364,1.7710998535156364
1200,36,18.651811599731445,56.40546417236328,40.07775115966797,13.72761058807373,-15.87702751159668,207.5357818603516,207.38427734375,203.90753173828125,204.01364135742188,204.1268768310547,8.068875312805176,3.2390618324279785,7.981606960296631,7.833187580108643,6.04656982421875,0.0314648523926734,-0.0070258667692542,-0.0115472953766584,-0.0241430904716253,0.0301978159695863,0.4523010849952698,0.0,-0.0008302498608827,1.7357818603515511,1.7642181396484489,5.235781860351551,1.7642181396484489
1200,37,20.27322196960449,56.98361587524414,41.6465072631836,15.26224422454834,-14.649250984191896,207.5419464111328,207.38299560546875,203.9056854248047,204.0087127685547,204.1328125,8.138565063476562,2.549115896224976,7.683932781219482,7.487722396850586,6.151108264923096,0.0273688901215791,-0.005493517499417,-0.004338564351201,-0.0316693596541881,0.0201923791319131,0.446096658706665,0.0,-0.0009371420019306,1.7419464111328011,1.7580535888671989,5.241946411132801,1.7580535888671989
1200,38,21.907569885253903,57.42019271850586,43.14142608642578,16.709911346435547,-13.451688766479492,207.54736328125,207.38201904296875,203.9050750732422,204.00205993652344,204.13702392578125,8.19986629486084,1.999333739280701,7.309552669525146,7.040956497192383,5.801977634429932,0.0242032967507839,-0.0042762910015881,-0.0006854318198747,-0.0406996235251426,0.0182507075369358,0.4469324350357055,0.0,-0.0007411251426674,1.7473632812499886,1.7526367187500114,5.247363281249989,1.7526367187500114
1200,39,23.55391502380371,57.83803176879883,44.579471588134766,18.08555793762207,-12.344443321228027,207.55206298828125,207.38108825683597,203.9052276611328,203.99354553222656,204.1400909423828,8.258706092834473,2.269113302230835,7.136784553527832,6.791966915130615,5.330905437469482,0.0201019551604986,-0.0048104594461619,0.0059563033282756,-0.0506981164216995,0.0049126436933875,0.4470269680023193,0.0,-0.0009025045437738,1.7520629882812386,1.7479370117187614,5.252062988281239,1.7479370117187614
1200,40,25.211891174316406,58.3511962890625,46.028202056884766,19.4625244140625,-11.31047534942627,207.55593872070312,207.37998962402344,203.90670776367188,203.98692321777344,204.1400909423828,8.315268516540527,2.8173646926879883,7.373254299163818,7.013179302215576,5.079819679260254,0.0155329834669828,-0.0059800026938319,0.0147078083828091,0.0179781187325716,-0.0159715674817562,0.4419830739498138,0.0,-0.0009793122299015,1.7559387207031136,1.7440612792968864,5.255938720703114,1.7440612792968864
1200,41,26.88091087341309,58.97295379638672,47.5187873840332,20.90264892578125,-10.281333923339844,207.5589141845703,207.378662109375,203.9069366455078,203.99073791503903,204.1369171142578,8.365267753601074,3.337025880813598,7.464520931243896,7.257740974426269,5.267462730407715,0.0108334384858608,-0.0071448707021772,-0.0390656106173992,0.0237424224615097,-0.0214515291154384,0.4329931735992431,0.0,-0.0009848977206274,1.7589141845703011,1.7410858154296989,5.258914184570301,1.7410858154296989
1200,42,28.55913543701172,59.67723846435547,49.0001106262207,22.356689453125,-9.181580543518066,207.5609130859375,207.37713623046875,203.899169921875,203.9950714111328,204.1324920654297,8.407567977905273,3.5624241828918457,7.410383701324463,7.223604679107666,5.721158504486084,0.0058014052920043,-0.0076586254872381,-0.0360526405274868,0.0217255558818578,-0.0262401439249515,0.4242738783359527,0.0,-0.0010322115849703,1.7609130859374886,1.7390869140625114,5.260913085937489,1.7390869140625114
1200,43,30.24476432800293,60.32940673828125,50.473289489746094,23.805633544921875,-7.981093406677246,207.5619354248047,207.3757781982422,203.89208984375,203.9960479736328,204.12692260742188,8.438411712646484,2.892957925796509,7.441025733947754,7.197972774505615,6.214478015899658,0.0008642667089588,-0.0061709168367087,-0.0398597531020641,-0.0413859970867633,-0.0321907997131347,0.4199722707271576,0.0,-0.0010052013676613,1.761935424804676,1.738064575195324,5.261935424804676,1.738064575195324
1200,44,31.936302185058597,60.81647872924805,51.996726989746094,25.28070831298828,-6.717961311340332,207.56195068359372,207.37474060058597,203.88682556152344,203.98760986328125,204.1203155517578,8.464117050170898,2.1788787841796875,7.741782188415527,7.526244163513184,6.330214023590088,-0.0040970719419419,-0.0046009216457605,0.0150269707664847,-0.0392254926264286,-0.0388193950057029,0.4179532527923584,0.0,-0.0009931530803442,1.7619506835937386,1.7380493164062614,5.261950683593739,1.7380493164062614
1200,45,33.631927490234375,61.22237777709961,53.57462692260742,26.81631088256836,-5.487587928771973,207.56097412109372,207.3738250732422,203.8903045654297,203.97987365722656,204.11314392089844,8.483955383300781,1.9600576162338257,8.003105163574219,7.801387310028076,5.917916774749756,-0.0088616609573364,-0.0040975427255034,0.0196179170161485,-0.0417806953191757,-0.0340098850429058,0.4207690954208374,0.0,-0.0009508252842351,1.7609741210937386,1.7390258789062614,5.260974121093739,1.7390258789062614
1200,46,35.33180236816406,61.652122497558594,55.196434020996094,28.402687072753903,-4.331789970397949,207.55905151367188,207.3728790283203,203.89442443847656,203.97142028808597,204.10592651367188,8.503323554992676,2.384615659713745,8.161946296691895,8.004752159118652,5.731926918029785,-0.0133758084848523,-0.004949212539941,0.0271826554089784,-0.0432324297726154,-0.0441108271479606,0.4199944138526916,0.0,-0.0008930575568228,1.7590515136718636,1.7409484863281364,5.259051513671864,1.7409484863281364
1200,47,37.03488159179688,62.189788818359375,56.82294845581055,29.997520446777344,-3.1878926753997803,207.55625915527344,207.37176513671875,203.89724731445312,203.96263122558597,204.0961456298828,8.519152641296387,2.9422531127929688,8.08454418182373,7.919554710388184,5.712562084197998,-0.0176647882908582,-0.0061467108316719,-0.0249226968735456,-0.0483833216130733,-0.0627813264727592,0.4206154942512512,0.0,-0.0008514992077834,1.756259155273426,1.743740844726574,5.256259155273426,1.743740844726574
1200,48,38.74116134643555,62.83395004272461,58.424072265625,31.563888549804688,-2.084167957305908,207.55262756347656,207.37042236328125,203.8916931152344,203.9553985595703,204.083984375,8.532736778259277,3.397725820541382,7.9395623207092285,7.751160621643066,5.15095853805542,-0.0216079261153936,-0.0071620219387114,-0.0299249086529016,-0.0024661025963723,-0.0621194392442703,0.4176023006439209,0.0,-0.0007792994729243,1.7526275634765511,1.7473724365234489,5.252627563476551,1.7473724365234489
1200,49,40.44951629638672,63.50778579711914,59.99976348876953,33.097408294677734,-1.0813246965408323,207.5481719970703,207.3690185546875,203.88555908203125,203.95542907714844,204.07171630859372,8.542248725891113,3.206882238388061,7.849191188812256,7.615620613098144,5.025108337402344,-0.0253129005432128,-0.0067393174394965,-0.0376761890947818,0.0030390422325581,-0.0665934532880783,0.4171917140483856,0.0,-0.0007311752415262,1.7481719970703011,1.7518280029296989,5.248171997070301,1.7518280029296989
1200,50,42.15950012207031,64.0704345703125,61.57621765136719,34.625606536865234,-0.05938720703125,207.54302978515625,207.3678436279297,203.87722778320312,203.95611572265625,204.05789184570312,8.548088073730469,2.454993724822998,7.933962345123291,7.688235282897949,5.215181350708008,-0.0286268088966608,-0.005125185009092,-0.0522458143532276,0.0095538459718227,-0.0768853574991226,0.4165727794170379,0.0,-0.0006584284128621,1.7430297851562386,1.7569702148437614,5.243029785156239,1.7569702148437614
1200,51,43.86111068725586,64.48817443847656,63.18300247192383,36.184837341308594,1.0122071504592896,207.5372772216797,207.3669891357422,203.87039184570312,203.95513916015625,204.047119140625,8.330948829650879,1.9070390462875368,8.1229887008667,7.895432472229004,5.451003074645996,-0.0309002865105867,-0.0039454288780689,0.0216352697461843,-0.0447283387184143,0.0088449632748961,0.0,1.0,-0.0006076699355617,1.737277221679676,1.762722778320324,5.237277221679676,1.762722778320324
1200,52,45.3680305480957,64.89314270019531,64.82791137695312,37.78797149658203,2.133077383041382,207.53170776367188,207.36614990234372,203.87554931640625,203.94583129882807,204.04661560058597,6.789469242095947,2.2388899326324463,8.290546417236328,8.098167419433594,5.743348121643066,-0.0278461575508117,-0.0045758876949548,0.0275300368666648,-0.0443552024662494,-0.0108578596264123,0.0,1.0,-0.0005297847092151,1.7317077636718636,1.7682922363281364,5.231707763671864,1.7682922363281364
1200,53,46.52846908569336,65.40303802490234,66.4910659790039,39.41470718383789,3.2932024002075195,207.52696228027344,207.3651123046875,203.88087463378903,203.9370880126953,204.0441436767578,4.993170738220215,2.8073558807373047,8.31205940246582,8.131482124328613,5.819069862365723,-0.0230305735021829,-0.0057462994009256,0.029569448903203,-0.0471192337572574,-0.0067378897219896,0.0,1.0,-0.0004922458319924,1.726962280273426,1.773037719726574,5.226962280273426,1.773037719726574
1200,54,47.34786987304688,66.02227020263672,68.1430435180664,41.028690338134766,4.441328048706055,207.5228271484375,207.3638458251953,203.8837432861328,203.93020629882807,204.03831481933597,3.6061110496521,3.3073503971099854,8.2046480178833,7.998865127563477,5.649185657501221,-0.0244267079979181,-0.0068344394676387,-0.0306625366210937,0.0009657852933742,-0.0868982896208763,0.699999988079071,0.0,-0.0027002054266631,1.7228271484374886,1.7771728515625114,5.222827148437489,1.7771728515625114
1200,55,48.0800666809082,66.70762634277344,69.76891326904297,42.60929107666016,5.531910419464111,207.51739501953125,207.3624420166016,203.8769073486328,203.9306640625,204.0232696533203,3.710546731948853,3.4002859592437744,8.076726913452148,7.827205181121826,5.298045635223389,-0.0371135808527469,-0.0070509049110114,-0.0368002764880657,0.0011830946896225,-0.0659498050808906,0.699999988079071,0.0,-0.0056445524096488,1.7173950195312386,1.7826049804687614,5.217395019531239,1.7826049804687614
1200,56,48.85557174682617,67.32091522216797,71.3787612915039,44.16582107543945,6.562001705169678,207.5104217529297,207.36114501953125,203.8694305419922,203.93118286132807,204.0106201171875,3.981010675430298,2.708549737930298,8.046183586120605,7.765619277954102,5.077019214630127,-0.0392318293452262,-0.0055777803063392,-0.0434668473899364,0.0116736162453889,-0.0694691836833953,0.699999988079071,0.0,-0.0029800552874803,1.710421752929676,1.789578247070324,5.210421752929676,1.789578247070324
1200,57,49.68632888793945,67.78141784667969,72.99647521972656,45.72752380371094,7.574397563934326,207.50338745117188,207.36016845703125,203.86032104492188,203.93063354492188,204.0015563964844,4.275519847869873,2.0989177227020264,8.138848304748535,7.862560272216797,5.060117244720459,-0.03332344815135,-0.0042750602588057,-0.0503922067582607,-0.0437039621174335,0.0136543232947587,0.699999988079071,0.0,0.0007368812803179,1.7033874511718636,1.7966125488281364,5.203387451171864,1.7966125488281364
